analyzed-sentence-120.txt,Negative
analyzed-sentence-121.txt,Negative
analyzed-sentence-122.txt,Negative
analyzed-sentence-123.txt,Negative
analyzed-sentence-124.txt,Negative
analyzed-sentence-125.txt,Negative
analyzed-sentence-126.txt,Negative
analyzed-sentence-127.txt,Negative
analyzed-sentence-128.txt,Negative
analyzed-sentence-129.txt,Neutral
analyzed-sentence-130.txt,Neutral
analyzed-sentence-131.txt,Neutral
analyzed-sentence-132.txt,Neutral
analyzed-sentence-133.txt,Neutral
analyzed-sentence-134.txt,Neutral
analyzed-sentence-135.txt,Neutral
analyzed-sentence-136.txt,Negative
analyzed-sentence-137.txt,Negative
analyzed-sentence-138.txt,Negative
analyzed-sentence-139.txt,Negative
analyzed-sentence-140.txt,Neutral
analyzed-sentence-141.txt,Negative
analyzed-sentence-142.txt,Negative
analyzed-sentence-143.txt,Neutral
analyzed-sentence-144.txt,Neutral
analyzed-sentence-145.txt,Neutral
analyzed-sentence-146.txt,Neutral
analyzed-sentence-147.txt,Neutral
analyzed-sentence-148.txt,Negative
analyzed-sentence-149.txt,Negative
analyzed-sentence-150.txt,Negative
analyzed-sentence-151.txt,Neutral
analyzed-sentence-152.txt,Negative
analyzed-sentence-153.txt,Negative
analyzed-sentence-154.txt,Negative
analyzed-sentence-155.txt,Neutral
analyzed-sentence-156.txt,Neutral
analyzed-sentence-157.txt,Neutral
analyzed-sentence-158.txt,Negative
analyzed-sentence-159.txt,Negative
analyzed-sentence-160.txt,Neutral
analyzed-sentence-161.txt,Negative
analyzed-sentence-162.txt,Negative
analyzed-sentence-163.txt,Neutral
analyzed-sentence-164.txt,Negative
analyzed-sentence-165.txt,Positive
analyzed-sentence-166.txt,Negative
analyzed-sentence-167.txt,Negative
analyzed-sentence-168.txt,Negative
analyzed-sentence-169.txt,Neutral
analyzed-sentence-170.txt,Negative
analyzed-sentence-171.txt,Negative
analyzed-sentence-172.txt,Neutral
analyzed-sentence-173.txt,Neutral
analyzed-sentence-174.txt,Neutral
analyzed-sentence-175.txt,Neutral
analyzed-sentence-176.txt,Neutral
analyzed-sentence-177.txt,Negative
analyzed-sentence-178.txt,Negative
analyzed-sentence-179.txt,Negative
analyzed-sentence-180.txt,Negative
analyzed-sentence-181.txt,Negative
analyzed-sentence-182.txt,Positive
analyzed-sentence-183.txt,Positive
analyzed-sentence-184.txt,Positive
analyzed-sentence-185.txt,Positive
analyzed-sentence-186.txt,Positive
analyzed-sentence-187.txt,Neutral
analyzed-sentence-188.txt,Positive
analyzed-sentence-189.txt,Positive
analyzed-sentence-190.txt,Neutral
analyzed-sentence-191.txt,Negative
analyzed-sentence-192.txt,Neutral
analyzed-sentence-193.txt,Negative
analyzed-sentence-194.txt,Negative
analyzed-sentence-195.txt,Positive
analyzed-sentence-196.txt,Neutral
analyzed-sentence-197.txt,Neutral
analyzed-sentence-198.txt,Negative
analyzed-sentence-199.txt,Negative
analyzed-sentence-200.txt,Negative
analyzed-sentence-201.txt,Negative
analyzed-sentence-202.txt,Neutral
analyzed-sentence-203.txt,Neutral
analyzed-sentence-204.txt,Neutral
analyzed-sentence-205.txt,Neutral
analyzed-sentence-206.txt,Neutral
analyzed-sentence-207.txt,Neutral
analyzed-sentence-208.txt,Positive
analyzed-sentence-209.txt,Negative
analyzed-sentence-210.txt,Neutral
analyzed-sentence-211.txt,Neutral
analyzed-sentence-212.txt,Neutral
analyzed-sentence-213.txt,Neutral
analyzed-sentence-214.txt,Neutral
analyzed-sentence-215.txt,Neutral
analyzed-sentence-216.txt,Negative
analyzed-sentence-217.txt,Negative
analyzed-sentence-218.txt,Neutral
analyzed-sentence-219.txt,Neutral
analyzed-sentence-220.txt,Negative
analyzed-sentence-221.txt,Neutral
analyzed-sentence-222.txt,Positive
analyzed-sentence-223.txt,Neutral
analyzed-sentence-224.txt,Negative
analyzed-sentence-225.txt,Neutral
analyzed-sentence-226.txt,Negative
analyzed-sentence-227.txt,Neutral
analyzed-sentence-228.txt,Negative
analyzed-sentence-229.txt,Negative
analyzed-sentence-230.txt,Neutral
analyzed-sentence-231.txt,Negative
analyzed-sentence-232.txt,Neutral
analyzed-sentence-233.txt,Neutral
analyzed-sentence-234.txt,Negative
analyzed-sentence-235.txt,Neutral
analyzed-sentence-236.txt,Neutral
analyzed-sentence-237.txt,Neutral
analyzed-sentence-238.txt,Neutral
analyzed-sentence-239.txt,Negative
analyzed-sentence-240.txt,Negative
analyzed-sentence-241.txt,Negative
analyzed-sentence-242.txt,Neutral
analyzed-sentence-243.txt,Positive
analyzed-sentence-244.txt,Negative
analyzed-sentence-245.txt,Negative
analyzed-sentence-246.txt,Negative
analyzed-sentence-247.txt,Negative
analyzed-sentence-248.txt,Verynegative
analyzed-sentence-249.txt,Negative
analyzed-sentence-250.txt,Negative
analyzed-sentence-251.txt,Neutral
analyzed-sentence-252.txt,Neutral
analyzed-sentence-253.txt,Neutral
analyzed-sentence-254.txt,Positive
analyzed-sentence-255.txt,Neutral
analyzed-sentence-256.txt,Neutral
analyzed-sentence-257.txt,Negative
analyzed-sentence-258.txt,Neutral
analyzed-sentence-259.txt,Neutral
analyzed-sentence-260.txt,Neutral
analyzed-sentence-261.txt,Neutral
analyzed-sentence-262.txt,Neutral
analyzed-sentence-263.txt,Negative
analyzed-sentence-264.txt,Negative
analyzed-sentence-265.txt,Negative
analyzed-sentence-266.txt,Negative
analyzed-sentence-267.txt,Negative
analyzed-sentence-268.txt,Negative
analyzed-sentence-269.txt,Neutral
analyzed-sentence-270.txt,Neutral
analyzed-sentence-271.txt,Neutral
analyzed-sentence-272.txt,Negative
analyzed-sentence-273.txt,Negative
analyzed-sentence-274.txt,Neutral
analyzed-sentence-275.txt,Neutral
analyzed-sentence-276.txt,Negative
analyzed-sentence-277.txt,Negative
analyzed-sentence-278.txt,Negative
analyzed-sentence-279.txt,Positive
analyzed-sentence-280.txt,Negative
analyzed-sentence-281.txt,Neutral
analyzed-sentence-282.txt,Negative
analyzed-sentence-283.txt,Negative
analyzed-sentence-284.txt,Negative
analyzed-sentence-285.txt,Negative
analyzed-sentence-286.txt,Negative
analyzed-sentence-287.txt,Neutral
analyzed-sentence-288.txt,Negative
analyzed-sentence-289.txt,Negative
analyzed-sentence-290.txt,Negative
analyzed-sentence-291.txt,Neutral
analyzed-sentence-292.txt,Neutral
analyzed-sentence-293.txt,Neutral
analyzed-sentence-294.txt,Neutral
analyzed-sentence-295.txt,Neutral
analyzed-sentence-296.txt,Negative
analyzed-sentence-297.txt,Negative
analyzed-sentence-298.txt,Neutral
analyzed-sentence-299.txt,Neutral
analyzed-sentence-300.txt,Negative
analyzed-sentence-301.txt,Negative
analyzed-sentence-302.txt,Neutral
analyzed-sentence-303.txt,Neutral
analyzed-sentence-304.txt,Neutral
analyzed-sentence-305.txt,Negative
analyzed-sentence-306.txt,Positive
analyzed-sentence-307.txt,Negative
analyzed-sentence-308.txt,Negative
analyzed-sentence-309.txt,Negative
analyzed-sentence-310.txt,Negative
analyzed-sentence-311.txt,Negative
analyzed-sentence-312.txt,Negative
analyzed-sentence-313.txt,Negative
analyzed-sentence-314.txt,Negative
analyzed-sentence-315.txt,Negative
analyzed-sentence-316.txt,Neutral
analyzed-sentence-317.txt,Negative
analyzed-sentence-318.txt,Negative
analyzed-sentence-319.txt,Negative
analyzed-sentence-320.txt,Neutral
analyzed-sentence-321.txt,Neutral
analyzed-sentence-322.txt,Negative
analyzed-sentence-323.txt,Negative
analyzed-sentence-324.txt,Neutral
analyzed-sentence-325.txt,Negative
analyzed-sentence-326.txt,Neutral
analyzed-sentence-327.txt,Negative
analyzed-sentence-328.txt,Negative
analyzed-sentence-329.txt,Negative
analyzed-sentence-330.txt,Neutral
analyzed-sentence-331.txt,Neutral
analyzed-sentence-332.txt,Positive
analyzed-sentence-333.txt,Neutral
analyzed-sentence-334.txt,Neutral
analyzed-sentence-335.txt,Neutral
analyzed-sentence-336.txt,Negative
analyzed-sentence-337.txt,Negative
analyzed-sentence-338.txt,Negative
analyzed-sentence-339.txt,Neutral
analyzed-sentence-340.txt,Neutral
analyzed-sentence-341.txt,Negative
analyzed-sentence-342.txt,Negative
analyzed-sentence-343.txt,Neutral
analyzed-sentence-344.txt,Negative
analyzed-sentence-345.txt,Negative
analyzed-sentence-346.txt,Negative
analyzed-sentence-347.txt,Negative
analyzed-sentence-348.txt,Negative
analyzed-sentence-349.txt,Neutral
analyzed-sentence-350.txt,Negative
analyzed-sentence-351.txt,Negative
analyzed-sentence-352.txt,Negative
analyzed-sentence-353.txt,Negative
analyzed-sentence-354.txt,Positive
analyzed-sentence-355.txt,Negative
analyzed-sentence-356.txt,Neutral
analyzed-sentence-357.txt,Neutral
analyzed-sentence-358.txt,Negative
analyzed-sentence-359.txt,Neutral
analyzed-sentence-360.txt,Neutral
analyzed-sentence-361.txt,Negative
analyzed-sentence-362.txt,Negative
analyzed-sentence-363.txt,Neutral
analyzed-sentence-364.txt,Positive
analyzed-sentence-365.txt,Neutral
analyzed-sentence-366.txt,Negative
analyzed-sentence-367.txt,Negative
analyzed-sentence-368.txt,Neutral
analyzed-sentence-369.txt,Neutral
analyzed-sentence-370.txt,Negative
analyzed-sentence-371.txt,Negative
analyzed-sentence-372.txt,Neutral
analyzed-sentence-373.txt,Negative
analyzed-sentence-374.txt,Neutral
analyzed-sentence-375.txt,Negative
analyzed-sentence-376.txt,Negative
analyzed-sentence-377.txt,Neutral
analyzed-sentence-378.txt,Negative
analyzed-sentence-379.txt,Neutral
analyzed-sentence-380.txt,Neutral
analyzed-sentence-381.txt,Positive
analyzed-sentence-382.txt,Neutral
analyzed-sentence-383.txt,Neutral
analyzed-sentence-384.txt,Neutral
analyzed-sentence-385.txt,Negative
analyzed-sentence-386.txt,Negative
analyzed-sentence-387.txt,Neutral
analyzed-sentence-388.txt,Neutral
analyzed-sentence-389.txt,Neutral
analyzed-sentence-390.txt,Negative
analyzed-sentence-391.txt,Neutral
analyzed-sentence-392.txt,Negative
analyzed-sentence-393.txt,Negative
analyzed-sentence-394.txt,Neutral
analyzed-sentence-395.txt,Negative
analyzed-sentence-396.txt,Negative
analyzed-sentence-397.txt,Neutral
analyzed-sentence-398.txt,Negative
analyzed-sentence-399.txt,Neutral
analyzed-sentence-400.txt,Negative
analyzed-sentence-401.txt,Negative
analyzed-sentence-402.txt,Neutral
analyzed-sentence-403.txt,Neutral
analyzed-sentence-404.txt,Negative
analyzed-sentence-405.txt,Neutral
analyzed-sentence-406.txt,Negative
analyzed-sentence-407.txt,Positive
analyzed-sentence-408.txt,Negative
analyzed-sentence-409.txt,Negative
analyzed-sentence-410.txt,Negative
analyzed-sentence-411.txt,Negative
analyzed-sentence-412.txt,Neutral
analyzed-sentence-413.txt,Neutral
analyzed-sentence-414.txt,Neutral
analyzed-sentence-415.txt,Neutral
analyzed-sentence-416.txt,Negative
analyzed-sentence-417.txt,Negative
analyzed-sentence-418.txt,Neutral
analyzed-sentence-419.txt,Neutral
analyzed-sentence-420.txt,Neutral
analyzed-sentence-421.txt,Neutral
analyzed-sentence-422.txt,Neutral
analyzed-sentence-423.txt,Neutral
analyzed-sentence-424.txt,Negative
analyzed-sentence-425.txt,Neutral
analyzed-sentence-426.txt,Negative
analyzed-sentence-427.txt,Negative
analyzed-sentence-428.txt,Negative
analyzed-sentence-429.txt,Negative
analyzed-sentence-430.txt,Neutral
analyzed-sentence-431.txt,Neutral
analyzed-sentence-432.txt,Neutral
analyzed-sentence-433.txt,Neutral
analyzed-sentence-434.txt,Neutral
analyzed-sentence-435.txt,Neutral
analyzed-sentence-436.txt,Negative
analyzed-sentence-437.txt,Negative
analyzed-sentence-438.txt,Negative
analyzed-sentence-439.txt,Neutral
analyzed-sentence-440.txt,Neutral
analyzed-sentence-441.txt,Negative
analyzed-sentence-442.txt,Negative
analyzed-sentence-443.txt,Negative
analyzed-sentence-444.txt,Negative
analyzed-sentence-445.txt,Neutral
analyzed-sentence-446.txt,Neutral
analyzed-sentence-447.txt,Negative
analyzed-sentence-448.txt,Negative
analyzed-sentence-449.txt,Negative
analyzed-sentence-450.txt,Negative
analyzed-sentence-451.txt,Positive
analyzed-sentence-452.txt,Negative
analyzed-sentence-453.txt,Negative
analyzed-sentence-454.txt,Negative
analyzed-sentence-455.txt,Negative
analyzed-sentence-456.txt,Neutral
analyzed-sentence-457.txt,Negative
analyzed-sentence-458.txt,Neutral
analyzed-sentence-459.txt,Neutral
analyzed-sentence-460.txt,Neutral
analyzed-sentence-461.txt,Positive
analyzed-sentence-462.txt,Negative
analyzed-sentence-463.txt,Negative
analyzed-sentence-464.txt,Positive
analyzed-sentence-465.txt,Positive
analyzed-sentence-466.txt,Neutral
analyzed-sentence-467.txt,Neutral
analyzed-sentence-468.txt,Negative
analyzed-sentence-469.txt,Negative
analyzed-sentence-470.txt,Neutral
analyzed-sentence-471.txt,Neutral
analyzed-sentence-472.txt,Neutral
analyzed-sentence-473.txt,Negative
analyzed-sentence-474.txt,Negative
analyzed-sentence-475.txt,Neutral
analyzed-sentence-476.txt,Negative
analyzed-sentence-477.txt,Neutral
analyzed-sentence-478.txt,Negative
analyzed-sentence-479.txt,Neutral
analyzed-sentence-480.txt,Negative
analyzed-sentence-481.txt,Neutral
analyzed-sentence-482.txt,Negative
analyzed-sentence-483.txt,Neutral
analyzed-sentence-484.txt,Neutral
analyzed-sentence-485.txt,Negative
analyzed-sentence-486.txt,Positive
analyzed-sentence-487.txt,Neutral
analyzed-sentence-488.txt,Positive
analyzed-sentence-489.txt,Negative
analyzed-sentence-490.txt,Negative
analyzed-sentence-491.txt,Neutral
analyzed-sentence-492.txt,Negative
analyzed-sentence-493.txt,Negative
analyzed-sentence-494.txt,Positive
analyzed-sentence-495.txt,Positive
analyzed-sentence-496.txt,Neutral
analyzed-sentence-497.txt,Neutral
analyzed-sentence-498.txt,Neutral
analyzed-sentence-499.txt,Neutral
analyzed-sentence-500.txt,Neutral
analyzed-sentence-501.txt,Negative
analyzed-sentence-502.txt,Neutral
analyzed-sentence-503.txt,Negative
analyzed-sentence-504.txt,Negative
analyzed-sentence-505.txt,Negative
analyzed-sentence-506.txt,Negative
analyzed-sentence-507.txt,Negative
analyzed-sentence-508.txt,Neutral
analyzed-sentence-509.txt,Negative
analyzed-sentence-510.txt,Negative
analyzed-sentence-511.txt,Neutral
analyzed-sentence-512.txt,Negative
analyzed-sentence-513.txt,Negative
analyzed-sentence-514.txt,Negative
analyzed-sentence-515.txt,Negative
analyzed-sentence-516.txt,Neutral
analyzed-sentence-517.txt,Positive
analyzed-sentence-518.txt,Positive
analyzed-sentence-519.txt,Positive
analyzed-sentence-520.txt,Positive
analyzed-sentence-521.txt,Neutral
analyzed-sentence-522.txt,Neutral
analyzed-sentence-523.txt,Neutral
analyzed-sentence-524.txt,Negative
analyzed-sentence-525.txt,Negative
analyzed-sentence-526.txt,Neutral
analyzed-sentence-527.txt,Neutral
analyzed-sentence-528.txt,Neutral
analyzed-sentence-529.txt,Neutral
analyzed-sentence-530.txt,Negative
analyzed-sentence-531.txt,Negative
analyzed-sentence-532.txt,Neutral
analyzed-sentence-533.txt,Neutral
analyzed-sentence-534.txt,Negative
analyzed-sentence-535.txt,Negative
analyzed-sentence-536.txt,Neutral
analyzed-sentence-537.txt,Neutral
analyzed-sentence-538.txt,Positive
analyzed-sentence-539.txt,Positive
analyzed-sentence-540.txt,Neutral
analyzed-sentence-541.txt,Neutral
analyzed-sentence-542.txt,Neutral
analyzed-sentence-543.txt,Negative
analyzed-sentence-544.txt,Negative
analyzed-sentence-545.txt,Negative
analyzed-sentence-546.txt,Negative
analyzed-sentence-547.txt,Negative
analyzed-sentence-548.txt,Negative
analyzed-sentence-549.txt,Positive
analyzed-sentence-550.txt,Negative
analyzed-sentence-551.txt,Negative
analyzed-sentence-552.txt,Negative
analyzed-sentence-553.txt,Neutral
analyzed-sentence-554.txt,Negative
analyzed-sentence-555.txt,Negative
analyzed-sentence-556.txt,Neutral
analyzed-sentence-557.txt,Negative
analyzed-sentence-558.txt,Neutral
analyzed-sentence-559.txt,Negative
analyzed-sentence-560.txt,Neutral
analyzed-sentence-561.txt,Neutral
analyzed-sentence-562.txt,Negative
analyzed-sentence-563.txt,Neutral
analyzed-sentence-564.txt,Negative
analyzed-sentence-565.txt,Negative
analyzed-sentence-566.txt,Neutral
analyzed-sentence-567.txt,Negative
analyzed-sentence-568.txt,Neutral
analyzed-sentence-569.txt,Neutral
analyzed-sentence-570.txt,Neutral
analyzed-sentence-571.txt,Negative
analyzed-sentence-572.txt,Negative
analyzed-sentence-573.txt,Negative
analyzed-sentence-574.txt,Neutral
analyzed-sentence-575.txt,Positive
analyzed-sentence-576.txt,Neutral
analyzed-sentence-577.txt,Negative
analyzed-sentence-578.txt,Negative
analyzed-sentence-579.txt,Negative
analyzed-sentence-580.txt,Negative
analyzed-sentence-581.txt,Neutral
analyzed-sentence-582.txt,Negative
analyzed-sentence-583.txt,Negative
analyzed-sentence-584.txt,Negative
analyzed-sentence-585.txt,Neutral
analyzed-sentence-586.txt,Neutral
analyzed-sentence-587.txt,Neutral
analyzed-sentence-588.txt,Neutral
analyzed-sentence-589.txt,Negative
analyzed-sentence-590.txt,Positive
analyzed-sentence-591.txt,Positive
analyzed-sentence-592.txt,Neutral
analyzed-sentence-593.txt,Negative
analyzed-sentence-594.txt,Negative
analyzed-sentence-595.txt,Neutral
analyzed-sentence-596.txt,Neutral
analyzed-sentence-597.txt,Neutral
analyzed-sentence-598.txt,Negative
analyzed-sentence-599.txt,Positive
analyzed-sentence-600.txt,Positive
analyzed-sentence-601.txt,Neutral
analyzed-sentence-602.txt,Negative
analyzed-sentence-603.txt,Negative
analyzed-sentence-604.txt,Negative
analyzed-sentence-605.txt,Neutral
analyzed-sentence-606.txt,Neutral
analyzed-sentence-607.txt,Neutral
analyzed-sentence-608.txt,Neutral
analyzed-sentence-609.txt,Neutral
analyzed-sentence-610.txt,Negative
analyzed-sentence-611.txt,Negative
analyzed-sentence-612.txt,Negative
analyzed-sentence-613.txt,Negative
analyzed-sentence-614.txt,Negative
analyzed-sentence-615.txt,Neutral
analyzed-sentence-616.txt,Neutral
analyzed-sentence-617.txt,Negative
analyzed-sentence-618.txt,Negative
analyzed-sentence-619.txt,Negative
analyzed-sentence-620.txt,Negative
analyzed-sentence-621.txt,Neutral
analyzed-sentence-622.txt,Negative
analyzed-sentence-623.txt,Negative
analyzed-sentence-624.txt,Negative
analyzed-sentence-625.txt,Neutral
analyzed-sentence-626.txt,Negative
analyzed-sentence-627.txt,Negative
analyzed-sentence-628.txt,Negative
analyzed-sentence-629.txt,Neutral
analyzed-sentence-630.txt,Negative
analyzed-sentence-631.txt,Neutral
analyzed-sentence-632.txt,Neutral
analyzed-sentence-633.txt,Neutral
analyzed-sentence-634.txt,Positive
analyzed-sentence-635.txt,Negative
analyzed-sentence-636.txt,Negative
analyzed-sentence-637.txt,Negative
analyzed-sentence-638.txt,Neutral
analyzed-sentence-639.txt,Negative
analyzed-sentence-640.txt,Negative
analyzed-sentence-641.txt,Negative
analyzed-sentence-642.txt,Neutral
analyzed-sentence-643.txt,Negative
analyzed-sentence-644.txt,Neutral
analyzed-sentence-645.txt,Positive
analyzed-sentence-646.txt,Neutral
analyzed-sentence-647.txt,Negative
analyzed-sentence-648.txt,Negative
analyzed-sentence-649.txt,Negative
analyzed-sentence-650.txt,Negative
analyzed-sentence-651.txt,Negative
analyzed-sentence-652.txt,Neutral
analyzed-sentence-653.txt,Positive
analyzed-sentence-654.txt,Neutral
analyzed-sentence-655.txt,Negative
analyzed-sentence-656.txt,Negative
analyzed-sentence-657.txt,Negative
analyzed-sentence-658.txt,Neutral
analyzed-sentence-659.txt,Neutral
analyzed-sentence-660.txt,Negative
analyzed-sentence-661.txt,Negative
analyzed-sentence-662.txt,Neutral
analyzed-sentence-663.txt,Negative
analyzed-sentence-664.txt,Neutral
analyzed-sentence-665.txt,Verypositive
analyzed-sentence-666.txt,Positive
analyzed-sentence-667.txt,Negative
analyzed-sentence-668.txt,Negative
analyzed-sentence-669.txt,Negative
analyzed-sentence-670.txt,Negative
analyzed-sentence-671.txt,Neutral
analyzed-sentence-672.txt,Negative
analyzed-sentence-673.txt,Negative
analyzed-sentence-674.txt,Negative
analyzed-sentence-675.txt,Negative
analyzed-sentence-676.txt,Negative
analyzed-sentence-677.txt,Neutral
analyzed-sentence-678.txt,Negative
analyzed-sentence-679.txt,Negative
analyzed-sentence-680.txt,Negative
analyzed-sentence-681.txt,Negative
analyzed-sentence-682.txt,Negative
analyzed-sentence-683.txt,Negative
analyzed-sentence-684.txt,Negative
analyzed-sentence-685.txt,Negative
analyzed-sentence-686.txt,Positive
analyzed-sentence-687.txt,Positive
analyzed-sentence-688.txt,Neutral
analyzed-sentence-689.txt,Negative
analyzed-sentence-690.txt,Negative
analyzed-sentence-691.txt,Negative
analyzed-sentence-692.txt,Neutral
analyzed-sentence-693.txt,Negative
analyzed-sentence-694.txt,Negative
analyzed-sentence-695.txt,Neutral
analyzed-sentence-696.txt,Neutral
analyzed-sentence-697.txt,Positive
analyzed-sentence-698.txt,Negative
analyzed-sentence-699.txt,Negative
analyzed-sentence-700.txt,Positive
analyzed-sentence-701.txt,Negative
analyzed-sentence-702.txt,Negative
analyzed-sentence-703.txt,Negative
analyzed-sentence-704.txt,Negative
analyzed-sentence-705.txt,Negative
analyzed-sentence-706.txt,Neutral
analyzed-sentence-707.txt,Neutral
analyzed-sentence-708.txt,Neutral
analyzed-sentence-709.txt,Negative
analyzed-sentence-710.txt,Negative
analyzed-sentence-711.txt,Negative
analyzed-sentence-712.txt,Negative
analyzed-sentence-713.txt,Negative
analyzed-sentence-714.txt,Neutral
analyzed-sentence-715.txt,Neutral
analyzed-sentence-716.txt,Neutral
analyzed-sentence-717.txt,Neutral
analyzed-sentence-718.txt,Neutral
analyzed-sentence-719.txt,Neutral
analyzed-sentence-720.txt,Negative
analyzed-sentence-721.txt,Negative
analyzed-sentence-722.txt,Negative
analyzed-sentence-723.txt,Negative
analyzed-sentence-724.txt,Negative
analyzed-sentence-725.txt,Neutral
analyzed-sentence-726.txt,Neutral
analyzed-sentence-727.txt,Neutral
analyzed-sentence-728.txt,Neutral
analyzed-sentence-729.txt,Negative
analyzed-sentence-730.txt,Negative
analyzed-sentence-731.txt,Neutral
analyzed-sentence-732.txt,Neutral
analyzed-sentence-733.txt,Positive
analyzed-sentence-734.txt,Positive
analyzed-sentence-735.txt,Neutral
analyzed-sentence-736.txt,Negative
analyzed-sentence-737.txt,Negative
analyzed-sentence-738.txt,Neutral
analyzed-sentence-739.txt,Negative
analyzed-sentence-740.txt,Negative
analyzed-sentence-741.txt,Negative
analyzed-sentence-742.txt,Negative
analyzed-sentence-743.txt,Negative
analyzed-sentence-744.txt,Negative
analyzed-sentence-745.txt,Negative
analyzed-sentence-746.txt,Neutral
analyzed-sentence-747.txt,Neutral
analyzed-sentence-748.txt,Neutral
analyzed-sentence-749.txt,Neutral
analyzed-sentence-750.txt,Neutral
analyzed-sentence-751.txt,Neutral
analyzed-sentence-752.txt,Neutral
analyzed-sentence-753.txt,Neutral
analyzed-sentence-754.txt,Neutral
analyzed-sentence-755.txt,Negative
analyzed-sentence-756.txt,Negative
analyzed-sentence-757.txt,Negative
analyzed-sentence-758.txt,Negative
analyzed-sentence-759.txt,Negative
analyzed-sentence-760.txt,Negative
analyzed-sentence-761.txt,Negative
